0.0823020,0.3885134,-0.1678539,-0.7982228,0.0847007,1.2410500,-0.0295527,0.0373407,0.0373407
0.0823008,0.3885091,-0.1678534,-0.7982218,0.0847030,1.2410503,-0.0295591,0.0373407,0.0373407
0.0822977,0.3884979,-0.1678519,-0.7982189,0.0847088,1.2410511,-0.0295758,0.0373407,0.0373407
0.0822919,0.3884769,-0.1678491,-0.7982136,0.0847197,1.2410525,-0.0296072,0.0373407,0.0373407
0.0822825,0.3884435,-0.1678448,-0.7982051,0.0847371,1.2410547,-0.0296571,0.0373407,0.0373407
0.0822692,0.3883956,-0.1678385,-0.7981930,0.0847621,1.2410578,-0.0297286,0.0373407,0.0373407
0.0822513,0.3883314,-0.1678301,-0.7981767,0.0847956,1.2410621,-0.0298246,0.0373407,0.0373407
0.0822284,0.3882492,-0.1678193,-0.7981559,0.0848383,1.2410675,-0.0299473,0.0373407,0.0373407
0.0822001,0.3881480,-0.1678061,-0.7981302,0.0848911,1.2410742,-0.0300985,0.0373407,0.0373407
0.0821663,0.3880267,-0.1677902,-0.7980995,0.0849543,1.2410822,-0.0302796,0.0373407,0.0373407
0.0821267,0.3878848,-0.1677716,-0.7980635,0.0850282,1.2410916,-0.0304916,0.0373407,0.0373407
0.0820813,0.3877218,-0.1677503,-0.7980221,0.0851132,1.2411023,-0.0307351,0.0373407,0.0373407
0.0820299,0.3875376,-0.1677262,-0.7979754,0.0852092,1.2411145,-0.0310103,0.0373407,0.0373407
0.0819726,0.3873322,-0.1676993,-0.7979233,0.0853162,1.2411281,-0.0313170,0.0373407,0.0373407
0.0819096,0.3871060,-0.1676697,-0.7978660,0.0854340,1.2411430,-0.0316549,0.0373407,0.0373407
0.0818408,0.3868594,-0.1676374,-0.7978035,0.0855625,1.2411593,-0.0320232,0.0373407,0.0373407
0.0817665,0.3865931,-0.1676026,-0.7977360,0.0857012,1.2411769,-0.0324209,0.0373407,0.0373407
0.0816870,0.3863080,-0.1675652,-0.7976637,0.0858498,1.2411958,-0.0328468,0.0373407,0.0373407
0.0816025,0.3860050,-0.1675256,-0.7975868,0.0860077,1.2412158,-0.0332994,0.0373407,0.0373407
0.0815134,0.3856853,-0.1674837,-0.7975058,0.0861743,1.2412369,-0.0337770,0.0373407,0.0373407
0.0814199,0.3853500,-0.1674398,-0.7974208,0.0863489,1.2412591,-0.0342777,0.0373407,0.0373407
0.0813224,0.3850006,-0.1673941,-0.7973322,0.0865310,1.2412822,-0.0347997,0.0373407,0.0373407
0.0812215,0.3846384,-0.1673467,-0.7972403,0.0867197,1.2413061,-0.0353406,0.0373407,0.0373407
0.0811173,0.3842650,-0.1672978,-0.7971456,0.0869143,1.2413308,-0.0358984,0.0373407,0.0373407
0.0810105,0.3838819,-0.1672477,-0.7970485,0.0871139,1.2413561,-0.0364706,0.0373407,0.0373407
0.0809014,0.3834907,-0.1671965,-0.7969493,0.0873177,1.2413819,-0.0370549,0.0373407,0.0373407
0.0807905,0.3830931,-0.1671444,-0.7968485,0.0875249,1.2414082,-0.0376489,0.0373407,0.0373407
